model,year,variable,run,question_text,options,prompt,response,response_clean
gemini,1997,absingle,5,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is not married and does not want to marry the man?,"1. Yes
2. No","It is now 1997. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is not married and does not want to marry the man?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abany,1,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman wants it for any reason?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman wants it for any reason?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abany,2,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman wants it for any reason?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman wants it for any reason?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abany,3,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman wants it for any reason?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman wants it for any reason?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abany,4,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman wants it for any reason?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman wants it for any reason?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abany,5,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman wants it for any reason?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman wants it for any reason?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abdefect,1,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if there is a strong chance of serious defect in the baby?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if there is a strong chance of serious defect in the baby?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abdefect,2,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if there is a strong chance of serious defect in the baby?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if there is a strong chance of serious defect in the baby?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abdefect,3,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if there is a strong chance of serious defect in the baby?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if there is a strong chance of serious defect in the baby?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abdefect,4,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if there is a strong chance of serious defect in the baby?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if there is a strong chance of serious defect in the baby?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abdefect,5,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if there is a strong chance of serious defect in the baby?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if there is a strong chance of serious defect in the baby?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abhlth,1,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman's own health is seriously endangered by the pregnancy?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman's own health is seriously endangered by the pregnancy?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abhlth,2,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman's own health is seriously endangered by the pregnancy?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman's own health is seriously endangered by the pregnancy?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abhlth,3,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman's own health is seriously endangered by the pregnancy?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman's own health is seriously endangered by the pregnancy?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abhlth,4,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman's own health is seriously endangered by the pregnancy?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman's own health is seriously endangered by the pregnancy?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abhlth,5,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman's own health is seriously endangered by the pregnancy?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman's own health is seriously endangered by the pregnancy?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abnomore,1,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is married and does not want any more children?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is married and does not want any more children?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abnomore,2,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is married and does not want any more children?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is married and does not want any more children?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abnomore,3,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is married and does not want any more children?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is married and does not want any more children?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abnomore,4,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is married and does not want any more children?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is married and does not want any more children?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abnomore,5,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is married and does not want any more children?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is married and does not want any more children?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abpoor,1,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the family has a very low income and cannot afford any more children?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the family has a very low income and cannot afford any more children?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abpoor,2,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the family has a very low income and cannot afford any more children?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the family has a very low income and cannot afford any more children?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abpoor,3,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the family has a very low income and cannot afford any more children?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the family has a very low income and cannot afford any more children?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abpoor,4,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the family has a very low income and cannot afford any more children?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the family has a very low income and cannot afford any more children?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abpoor,5,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the family has a very low income and cannot afford any more children?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the family has a very low income and cannot afford any more children?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abrape,1,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she became pregnant as a result of rape?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she became pregnant as a result of rape?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abrape,2,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she became pregnant as a result of rape?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she became pregnant as a result of rape?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abrape,3,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she became pregnant as a result of rape?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she became pregnant as a result of rape?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abrape,4,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she became pregnant as a result of rape?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she became pregnant as a result of rape?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,abrape,5,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she became pregnant as a result of rape?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she became pregnant as a result of rape?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,absingle,1,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is not married and does not want to marry the man?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is not married and does not want to marry the man?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,absingle,2,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is not married and does not want to marry the man?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is not married and does not want to marry the man?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,absingle,3,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is not married and does not want to marry the man?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is not married and does not want to marry the man?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,absingle,4,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is not married and does not want to marry the man?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is not married and does not want to marry the man?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2002,absingle,5,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is not married and does not want to marry the man?,"1. Yes
2. No","It is now 2002. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is not married and does not want to marry the man?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abany,1,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman wants it for any reason?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman wants it for any reason?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abany,2,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman wants it for any reason?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman wants it for any reason?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abany,3,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman wants it for any reason?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman wants it for any reason?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abany,4,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman wants it for any reason?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman wants it for any reason?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abany,5,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman wants it for any reason?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman wants it for any reason?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abdefect,1,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if there is a strong chance of serious defect in the baby?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if there is a strong chance of serious defect in the baby?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abdefect,2,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if there is a strong chance of serious defect in the baby?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if there is a strong chance of serious defect in the baby?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abdefect,3,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if there is a strong chance of serious defect in the baby?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if there is a strong chance of serious defect in the baby?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abdefect,4,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if there is a strong chance of serious defect in the baby?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if there is a strong chance of serious defect in the baby?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abdefect,5,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if there is a strong chance of serious defect in the baby?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if there is a strong chance of serious defect in the baby?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abhlth,1,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman's own health is seriously endangered by the pregnancy?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman's own health is seriously endangered by the pregnancy?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abhlth,2,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman's own health is seriously endangered by the pregnancy?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman's own health is seriously endangered by the pregnancy?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abhlth,3,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman's own health is seriously endangered by the pregnancy?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman's own health is seriously endangered by the pregnancy?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abhlth,4,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman's own health is seriously endangered by the pregnancy?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman's own health is seriously endangered by the pregnancy?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abhlth,5,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman's own health is seriously endangered by the pregnancy?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman's own health is seriously endangered by the pregnancy?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abnomore,1,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is married and does not want any more children?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is married and does not want any more children?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abnomore,2,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is married and does not want any more children?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is married and does not want any more children?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abnomore,3,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is married and does not want any more children?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is married and does not want any more children?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abnomore,4,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is married and does not want any more children?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is married and does not want any more children?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abnomore,5,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is married and does not want any more children?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is married and does not want any more children?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abpoor,1,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the family has a very low income and cannot afford any more children?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the family has a very low income and cannot afford any more children?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abpoor,2,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the family has a very low income and cannot afford any more children?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the family has a very low income and cannot afford any more children?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abpoor,3,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the family has a very low income and cannot afford any more children?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the family has a very low income and cannot afford any more children?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abpoor,4,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the family has a very low income and cannot afford any more children?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the family has a very low income and cannot afford any more children?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abpoor,5,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the family has a very low income and cannot afford any more children?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the family has a very low income and cannot afford any more children?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abrape,1,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she became pregnant as a result of rape?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she became pregnant as a result of rape?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
gemini,2007,abrape,2,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she became pregnant as a result of rape?,"1. Yes
2. No","It is now 2007. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she became pregnant as a result of rape?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
